number;department;section;name;full_name;char;type;doc_diff;status;date_pub;papers
;52;;20380-686.04-529СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Агрегатной РУ. Сборочный чертеж;а3;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26606;Извещение об изменении;;Извещение об изменении;20380-686.03-501,20380-686.03-501ВК,20380-686.03-501СБ;;29.07.2021;А4 - 31
;52;;20380-686.03-501;Установка электрооборудования и прокладка кабелей с их креплениями в КМО,трюмах КМО №№1,2,3,4;а1;Спецификация;;;29.07.2021;
;52;;20380-686.03-501ВК;Установка электрооборудования и прокладка кабелей с их креплениями в КМО,трюмах КМО №№1,2,3,4.Кабельный журнал;а1;Кабельный журнал;;;29.07.2021;
;52;;20380-686.03-501СБ;Установка электрооборудования и прокладка кабелей с их креплениями в КМО,трюмах КМО №№1,2,3,4;а2;Сборочный чертеж;;;29.07.2021;
;52;;20380.52.26607;Извещение об изменении;;Извещение об изменении;20380-686.02-530,20380-686.02-530ВК,20380-686.02-530СБ;;28.06.2021;А4 - 11
;52;;20380-686.02-530;Установка электрооборудования и прокладка кабелей с их креплениями в Коридоре №3.;а1;Спецификация;;;28.06.2021;
;52;;20380-686.02-530ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Коридоре №3. Кабельный журнал;а1;Кабельный журнал;;;28.06.2021;
;52;;20380-686.02-530СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Коридоре №3. Сборочный чертеж;а1;Сборочный чертеж;;;28.06.2021;
;52;;20380.52.26611;Извещение об изменении;;Извещение об изменении;20380-686.04-523,20380-686.04-523СБ;;25.06.2021;А4 - 3
;52;;20380-686.04-523;Установка электрооборудования и прокладка кабелей с их креплениямми в Помещении запаса ДП-64, Помещении ГУВК, Водолазной кладовой.;а1;Спецификация;;;25.06.2021;
;52;;20380-686.04-523СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Помещении запаса ДП-64, Помещении ГУВК, Водолазной кладовой. Сборочный чертеж;а3;Сборочный чертеж;;;25.06.2021;
